;exp;edu;hab;v_tit;v_desc;score;training_score;target;target_zero_one;;;;;
2;Data Scientist,Data Scientist ,Data Scientist,Data Scientist,Data Scientist;Master's degree,Computer and Information Sciences,Engineer's degree,Electronic and Computational Engineering;Python,C++,Algorithms,Machine Learning,Neural Networks,Linux,Matlab,Scrum,Java,Artificial Intelligence,Optimization,C,Data Science,Computer Vision,Pattern Recognition,Startup,Image Processing,Digital Image Processing,Fuzzy Logic,SQL,Computational Intelligence,Data MIning,Genetic Algorithms,Deep Learning;DBA SQL Server SÌ»nior; Atuar com banco de dados: SQL Server e Oracle, otimizaÌ¤Ì£o de Queries, Tuning, views, jobs, cluster, triggers, back-up e restore, performance, troubleshoot, desenvolvimento de procedures em ambiente complexos e infraestrutura, com modelagem de bases de dados e migraÌ¤Ì£o de versÌµes de bancos de dados, com desenvolvimento e implantaÌ¤Ì£o de projetos BI e Big Data, ferramentas: Data Flow / Big Query / Data Studio. Desenvolver processos de integraÌ¤Ì£o com ETL e relatÌ?rios. Definir modelagem e modelos de dados BI., ExperiÌ»ncia em administraÌ¤Ì£o de banco de dados. Ensino Superior.;6;0.4;0,40;0;;;;;
3;Data Scientist,Data Scientist ,Data Scientist,Data Scientist,Data Scientist;Master's degree,Computer and Information Sciences,Engineer's degree,Electronic and Computational Engineering;Python,C++,Algorithms,Machine Learning,Neural Networks,Linux,Matlab,Scrum,Java,Artificial Intelligence,Optimization,C,Data Science,Computer Vision,Pattern Recognition,Startup,Image Processing,Digital Image Processing,Fuzzy Logic,SQL,Computational Intelligence,Data MIning,Genetic Algorithms,Deep Learning;Programador C++; Desenvolver aplicativos embarcados em dispositivos como roteadores, modems e mÌÁquinas de cobranÌ¤a de cartÌ£o de crÌ©dito. Ser responsÌÁvel por desenvolvimento de software de alta complexidade que gera dados de qualidade a serem armazenados em uma plataforma de Big Data., FormaÌ¤Ì£o Superior em CiÌ»ncia da ComputaÌ¤Ì£o ou Engenharia. NecessÌÁrio conhecimento profundo de programaÌ¤Ì£o em C e C++. DesejÌÁvel, mas nÌ£o necessÌÁrio, conhecimento de plataformas Big Data como Hadoop/Spark e ferramentas como JSON e Kibana. NecessÌÁrio experiÌ»ncia comprovada em programaÌ¤Ì£o.;4;0.6;0,60;1;;;;;
4;Data Scientist,Data Scientist ,Data Scientist,Data Scientist,Data Scientist;Master's degree,Computer and Information Sciences,Engineer's degree,Electronic and Computational Engineering;Python,C++,Algorithms,Machine Learning,Neural Networks,Linux,Matlab,Scrum,Java,Artificial Intelligence,Optimization,C,Data Science,Computer Vision,Pattern Recognition,Startup,Image Processing,Digital Image Processing,Fuzzy Logic,SQL,Computational Intelligence,Data MIning,Genetic Algorithms,Deep Learning;Coordenador de TI; Liderar Equipes e Gerenciamento de Projetos., ExperiÌ»ncia em projetos de sistemas gerenciais de BI, datawarehouse., Conhecimento em Big Data e Analytics, Conhecimento R, mÌ©todos de data driven decision.;9;0.1;0,10;0;;;;;
5;Data Scientist,Data Scientist ,Data Scientist,Data Scientist,Data Scientist;Master's degree,Computer and Information Sciences,Engineer's degree,Electronic and Computational Engineering;Python,C++,Algorithms,Machine Learning,Neural Networks,Linux,Matlab,Scrum,Java,Artificial Intelligence,Optimization,C,Data Science,Computer Vision,Pattern Recognition,Startup,Image Processing,Digital Image Processing,Fuzzy Logic,SQL,Computational Intelligence,Data MIning,Genetic Algorithms,Deep Learning;Programador Back-end; Desenvolvimento e manutenÌ¤Ì£o em aplicativo multiplataforma utilizando recursos de InteligÌ»ncia Artificial., Ter conhecimentos em Node.js, Express, APIs RESTFull, MongoDB, GoogleCloud e Natural Language Processing API, chatbots, InteligÌ»ncia Artificial e Machine Learning.;7;0.3;0,30;0;;;;;
6;Data Scientist,Data Scientist ,Data Scientist,Data Scientist,Data Scientist;Master's degree,Computer and Information Sciences,Engineer's degree,Electronic and Computational Engineering;Python,C++,Algorithms,Machine Learning,Neural Networks,Linux,Matlab,Scrum,Java,Artificial Intelligence,Optimization,C,Data Science,Computer Vision,Pattern Recognition,Startup,Image Processing,Digital Image Processing,Fuzzy Logic,SQL,Computational Intelligence,Data MIning,Genetic Algorithms,Deep Learning;Analista Desenvolvedor Java; Atuar como desenvolvedor com atividades de suporte ÌÊ usuÌÁrio usando tecnologias Java num SaaS que aplica Big Data na gestÌ£o do crÌ©dito e cobranÌ¤a e atuar com atividades de suporte ÌÊ usuÌÁrio usando tecnologias Java num SaaS que aplica Big Data na gestÌ£o do crÌ©dito e cobranÌ¤a., ExperiÌ»ncia avanÌ¤ada com programaÌ¤Ì£o Java + Java Web. Framework Spring (Mvc, Data, Rest, etc). SQL. HTML, CSS, Javascript, Bootstrap. Desenvolvimento e integraÌ¤Ìµes de APIs Restful. SerÌÁ um diferencial experiÌ»ncia com Big Data e AngularJS., NecessÌÁrio Ensino Superior completo em CiÌ»ncia da ComputaÌ¤Ì£o ou cursos afins. DesejÌÁvel especializaÌ¤Ì£o em curso ou concluÌ?da.;6;0.4;0,40;0;;;;;
7;Data Scientist,Data Scientist ,Data Scientist,Data Scientist,Data Scientist;Master's degree,Computer and Information Sciences,Engineer's degree,Electronic and Computational Engineering;Python,C++,Algorithms,Machine Learning,Neural Networks,Linux,Matlab,Scrum,Java,Artificial Intelligence,Optimization,C,Data Science,Computer Vision,Pattern Recognition,Startup,Image Processing,Digital Image Processing,Fuzzy Logic,SQL,Computational Intelligence,Data MIning,Genetic Algorithms,Deep Learning;Programador Java EE Pleno; Desenvolver, testar e analisar bugs e correÌ¤Ìµes., ExperiÌ»ncia com JAVA EE., Ensino Superior cursando., Conhecimentos ObrigatÌ?rios: Java EE e OrientaÌ¤Ì£o a Objetos, Spring Data JPA, etc), JPA e Hibernate e HTML5, CSS3 e JavaScript. Conhecimentos DesejÌÁveis: Angular 4 (Ì© um grande diferencial!), RESTful Web Services, SOAP, JSF e CDI, Ecossistema Spring (Spring MVC, Spring Boot, Spring Data JPA, etc), Struts e Android.;5;0.5;0,50;1;;;;;
8;Data Scientist,Data Scientist ,Data Scientist,Data Scientist,Data Scientist;Master's degree,Computer and Information Sciences,Engineer's degree,Electronic and Computational Engineering;Python,C++,Algorithms,Machine Learning,Neural Networks,Linux,Matlab,Scrum,Java,Artificial Intelligence,Optimization,C,Data Science,Computer Vision,Pattern Recognition,Startup,Image Processing,Digital Image Processing,Fuzzy Logic,SQL,Computational Intelligence,Data MIning,Genetic Algorithms,Deep Learning;Analista de Infraestrutura - SÌ»nior; Atuar com configuraÌ¤Ì£o e implantaÌ¤Ì£o de redes, manutenÌ¤Ì£o de servidores e data center, planejar capacidade e desenvolver projetos de melhorias dos serviÌ¤os corporativos., Ensino Superior.;3;0.7;0,70;1;;;;;
9;Data Scientist,Data Scientist ,Data Scientist,Data Scientist,Data Scientist;Master's degree,Computer and Information Sciences,Engineer's degree,Electronic and Computational Engineering;Python,C++,Algorithms,Machine Learning,Neural Networks,Linux,Matlab,Scrum,Java,Artificial Intelligence,Optimization,C,Data Science,Computer Vision,Pattern Recognition,Startup,Image Processing,Digital Image Processing,Fuzzy Logic,SQL,Computational Intelligence,Data MIning,Genetic Algorithms,Deep Learning;Desenvolvedor Fullstack - Foco em Front; Desenvolvimento de projetos e produtos da empresa (SaaS). ManutenÌ¤Ì£o e testes., FormaÌ¤Ì£o na ÌÁrea de Tecnologia ou CiÌ»ncias Exatas., Conhecimento em Front-end para Web Development, Node.js e JavaScript (intermediÌÁrio) - APIs. Diferenciais: C# e/ou ASP.Net, idealmente .Net core, Web framework/MVH (AngularJS, React, Vue.js), idealmente Angular 2/4, SQL, MongoDB ou Neo4J (ou outro banco ou tecnologia de grafos), Big data, BI, dashboards, Crawling, desenvolvimento de APP hÌ?brido ou nativo para iOS e Android, UX, Design, inteligÌ»ncia artificial (bots, machine learning, NLP etc.), Webhooks, seguranÌ¤a da informaÌ¤Ì£o, Azure e/ou escalabilidade de servidores cloud Habilidades e perfil de gestÌ£o.;5;0.5;0,50;1;;;;;
0;Recruiter,Backend Developer,Backend Developer;High School;ProgramaÌ¤Ì£o funcional,JavaScript,Python,Git,Linux,MySQL,SQL,Desenvolvimento de software,Desenvolvimento de programas,Banco de dados,CSS;Analista Desenvolvedor Java; Atuar no desenvolvimento e manutenÌ¤Ì£o de sistemas Backend em JAVA., ExperiÌ»ncia no desenvolvimento e manutenÌ¤Ì£o de sistemas WEB em JAVA. ExperiÌ»ncia com integraÌ¤Ì£o de sistemas., Ensino Superior cursando., Conhecimentos bancos de dados SQL.;8;0.2;0,20;0;;;;;
1;Recruiter,Backend Developer,Backend Developer;High School;ProgramaÌ¤Ì£o funcional,JavaScript,Python,Git,Linux,MySQL,SQL,Desenvolvimento de software,Desenvolvimento de programas,Banco de dados,CSS;Analista de Desenvolvimento Java; IrÌÁ atuar no desenvolvimento e manutenÌ¤Ì£o de sistemas backend em JAVA., ExperiÌ»ncia no desenvolvimento e manutenÌ¤Ì£o de sistemas WEB em JAVA., Ensino Superior cursando., InglÌ»s - TÌ©cnico;8;0.2;0,20;0;;;;;
2;Recruiter,Backend Developer,Backend Developer;High School;ProgramaÌ¤Ì£o funcional,JavaScript,Python,Git,Linux,MySQL,SQL,Desenvolvimento de software,Desenvolvimento de programas,Banco de dados,CSS;Desenvolvedor Frontend Pleno; Desenvolvimento de sistemas e sites web baseados em design provido. Realizar integraÌ¤Ì£o com serviÌ¤os backend utilizando JSON. Publicar material produzido em repositÌ?rio GIT. Debater tecnicamente com a equipe de backend e design durante as atividades de planejamento. Gerenciar seu backlog no JIRA utilizando Scrum., DesejÌÁvel cursando Superior. ExperiÌ»ncias e qualificaÌ¤Ìµes: BootStrap, CSS e HTML. Conhecimento avanÌ¤ado com JavaScript. Framework ReactNative com redux. IntegraÌ¤Ì£o com BackEnd RestFul. ProgramaÌ¤Ì£o JAVA BackEnd (Spring MVC, Maven, Spring DB, webservices e JSON) - serÌÁ considerado um diferencial e banco de dados Oracle.;4;0.6;0,60;1;;;;;
3;Recruiter,Backend Developer,Backend Developer;High School;ProgramaÌ¤Ì£o funcional,JavaScript,Python,Git,Linux,MySQL,SQL,Desenvolvimento de software,Desenvolvimento de programas,Banco de dados,CSS;Web Developer PHP SÌ»nior; Atuar com programaÌ¤Ì£o de Sistemas ERP em ambiente Web, testes e configuraÌ¤Ìµes. Ensino Superior na ÌÁrea de Tecnologia ou Engenharia. SÌ?lidos conhecimentos de PHP / MySQL, HTML, CSS, Bootstrap, jQuery e JavaScript.;6;0.4;0,40;0;;;;;
4;Recruiter,Backend Developer,Backend Developer;High School;ProgramaÌ¤Ì£o funcional,JavaScript,Python,Git,Linux,MySQL,SQL,Desenvolvimento de software,Desenvolvimento de programas,Banco de dados,CSS;Desenvolvedor Front-end; Desenvolvimento de sistemas e sites web baseados em design provido. Realizar integraÌ¤Ì£o com serviÌ¤os backend utilizando JSON. Publicar material produzido em repositÌ?rio GIT. Debater tecnicamente com a equipe de backend e design durante as atividades de planejamento. Gerenciar seu backlog no JIRA utilizando Scrum., DesejÌÁvel GraduaÌ¤Ì£o Cursando., Conhecimento avanÌ¤ado com Java script, Framework ReactNative com redux. IntegraÌ¤Ì£o com BackEnd RestFul. ProgramaÌ¤Ì£o JAVA BackEnd (Spring MVC, Maven, Spring DB, webservices e JSON) - serÌÁ considerado um diferencial. Banco de dados Oracle.;4;0.6;0,60;1;;;;;
5;Recruiter,Backend Developer,Backend Developer;High School;ProgramaÌ¤Ì£o funcional,JavaScript,Python,Git,Linux,MySQL,SQL,Desenvolvimento de software,Desenvolvimento de programas,Banco de dados,CSS;Desenvolvedor Java Backend; Atuar no desenvolvimento em Java Backend, Webserves, barramento de serviÌ¤os e banco de dados., ExperiÌ»ncia em Java Backend.;7;0.3;0,30;0;;;;;
6;Recruiter,Backend Developer,Backend Developer;High School;ProgramaÌ¤Ì£o funcional,JavaScript,Python,Git,Linux,MySQL,SQL,Desenvolvimento de software,Desenvolvimento de programas,Banco de dados,CSS;Analista Programador PHP Pleno; Trabalhar na criaÌ¤Ì£o de sistemas web sites e manutenÌ¤Ì£o, sites e sistemas existentes. Realizar testes e configuraÌ¤Ìµes. O perfil do programador Ì© mais focado para o backend, mas a atividade nÌ£o se resume somente a isso. Desenvolvimento serÌÁ tanto Front-end quanto Backend. DomÌ?nio em: CodeIgniter, Javascript, HTML e CSS. Conhecimentos em: jQuery, Bootstrap, Git e MySQL.;7;0.3;0,30;0;;;;;
7;Recruiter,Backend Developer,Backend Developer;High School;ProgramaÌ¤Ì£o funcional,JavaScript,Python,Git,Linux,MySQL,SQL,Desenvolvimento de software,Desenvolvimento de programas,Banco de dados,CSS;Desenvolvedor PHP; Trabalhar na criaÌ¤Ì£o de sistemas web sites e manutenÌ¤Ì£o, sites e sistemas existentes. Realizar testes e configuraÌ¤Ìµes. O perfil do programador Ì© mais focado para o backend, mas a atividade nÌ£o se resume somente a isso. Desenvolvimento serÌÁ tanto Front-end quanto Backend., Ensino Superior., DomÌ?nio em: CodeIgniter, Javascript, HTML e CSS. Conhecimentos em: jQuery, Bootstrap, Git e MySQL. ProgramaÌ¤Ì£o: CSS, HTML, JavaScript, jQuery;7;0.3;0,30;0;;;;;
8;Recruiter,Backend Developer,Backend Developer;High School;ProgramaÌ¤Ì£o funcional,JavaScript,Python,Git,Linux,MySQL,SQL,Desenvolvimento de software,Desenvolvimento de programas,Banco de dados,CSS;Programador Full Stack Developer; AtuarÌÁ em Startup com as seguintes experiÌ»ncias: Html, CSS, JavaScript, Node JS e Banco de dados SQL., DesejÌÁvel experiÌ»ncia como programador Full Stack developer., Ensino Superior completo na ÌÁrea de TI.;5;0.5;0,50;1;;;;;
9;Recruiter,Backend Developer,Backend Developer;High School;ProgramaÌ¤Ì£o funcional,JavaScript,Python,Git,Linux,MySQL,SQL,Desenvolvimento de software,Desenvolvimento de programas,Banco de dados,CSS;Full-Stack Developer; IrÌÁ atuar com PHP, HTML5, CSS entre outras atividades., Ensino Superior., Conhecimento em Node.js e Angular;5;0.5;0,50;1;;;;;
0;Desenvolvedor Front End,Front End Developer;ProduÃ§Ã£o MultimÃ­dia,Design Digital e MultimÃ­dia;CSS,HTML5,JavaScript,JQuery,Adobe Photoshop,PHP,Adobe Illustrator,SASS,Bootstrap,HTML,WordPress,Linux,AJAX,JSON,Git,Scrum,LESS,GitHub,GitLab,Kanban,Gulp.js,Adobe After Effects,FTP,CSS Sprites,Compass,Web Design Responsivo,SEO (OtimizaÃ§Ã£o de motores de busca);TÃ©cnico em InformÃ¡tica; TÃ©cnico de informÃ¡tica em campo, Sistemas Operacionais: Linux, Mac OS, Windows Outros programas: Servidores Web, AutoCAD, ERP, Microsoft Project, Servidores de E-mail, Servidores Proxy, Software de Contabilidade., Ensino MÃ©dio., Conhecimento em GrÃ¡ficos/Web: Adobe Ilustrator, Adobe Photoshop.;6;0.4;0,40;0;;;;;
1;Desenvolvedor Front End,Front End Developer;ProduÃ§Ã£o MultimÃ­dia,Design Digital e MultimÃ­dia;CSS,HTML5,JavaScript,JQuery,Adobe Photoshop,PHP,Adobe Illustrator,SASS,Bootstrap,HTML,WordPress,Linux,AJAX,JSON,Git,Scrum,LESS,GitHub,GitLab,Kanban,Gulp.js,Adobe After Effects,FTP,CSS Sprites,Compass,Web Design Responsivo,SEO (OtimizaÃ§Ã£o de motores de busca);Programador Front-end Pleno; Programador Front-end para desenvolvimento e manutenÃ§Ã£o de portais/landing pages, aplicativos, newsletters e outras atividades voltadas a Ã¡rea., Web standards, HTML5, CSS3, PrÃ©-processadores (SASS, Compass), Javascript, jQuery, Desenvolvimento cross-browser, Desenvolvimento responsivo, Conhecimentos em SEO, Photoshop (PSD para HTML), AngularJS 1.x, Wordpress. Conhecimentos em PHP.;8;0.2;0,20;0;;;;;
2;Desenvolvedor Front End,Front End Developer;ProduÃ§Ã£o MultimÃ­dia,Design Digital e MultimÃ­dia;CSS,HTML5,JavaScript,JQuery,Adobe Photoshop,PHP,Adobe Illustrator,SASS,Bootstrap,HTML,WordPress,Linux,AJAX,JSON,Git,Scrum,LESS,GitHub,GitLab,Kanban,Gulp.js,Adobe After Effects,FTP,CSS Sprites,Compass,Web Design Responsivo,SEO (OtimizaÃ§Ã£o de motores de busca);Programador Front-end; Atuar com o desenvolvimento de Layouts e cÃ³digo Front End de web sites, adaptaÃ§Ã£o para Layouts responsivos, desejÃ¡vel conhecimento em Framework (Bootstrap, angular JS ou similares). Criar soluÃ§Ãµes de navegaÃ§Ã£o e usabilidade para a melhor experiÃªncia do usuÃ¡rio., HTML 5, CSS 3, Java Script, jQuery, PrÃ©- processadores SASS ou LESS, Ferramentas de ediÃ§Ã£o de imagem como Photoshop, Illustrator, ou similares. Diferencial: angular JS, Node.js, Git,;8;0.2;0,20;0;;;;;
3;Desenvolvedor Front End,Front End Developer;ProduÃ§Ã£o MultimÃ­dia,Design Digital e MultimÃ­dia;CSS,HTML5,JavaScript,JQuery,Adobe Photoshop,PHP,Adobe Illustrator,SASS,Bootstrap,HTML,WordPress,Linux,AJAX,JSON,Git,Scrum,LESS,GitHub,GitLab,Kanban,Gulp.js,Adobe After Effects,FTP,CSS Sprites,Compass,Web Design Responsivo,SEO (OtimizaÃ§Ã£o de motores de busca);Desenvolvedor Web Front-end SÃªnior; Atuar no desenvolvimento de aplicaÃ§Ãµes WEB com especializaÃ§Ã£o em Front-end., DesejÃ¡vel Banco de dados (SQL, MySQL). API (RESTFull, Webservice). HTML avanÃ§ado. CSS avanÃ§ado. SEO avanÃ§ado. JavaScript intermediÃ¡rio. SASS. Bootstrap. WordPress. PHP. Adobe Photoshop, Sketch/Adobe Illustrator. Desenvolvimento de interfaces responsivas com tÃ©cnicas de cross-browser e cross-device. UtilizaÃ§Ã£o de alguma ferramenta de gestÃ£o de cÃ³digo e versionamento, como: GIT e ou TFS.;7;0.3;0,30;0;;;;;
4;Desenvolvedor Front End,Front End Developer;ProduÃ§Ã£o MultimÃ­dia,Design Digital e MultimÃ­dia;CSS,HTML5,JavaScript,JQuery,Adobe Photoshop,PHP,Adobe Illustrator,SASS,Bootstrap,HTML,WordPress,Linux,AJAX,JSON,Git,Scrum,LESS,GitHub,GitLab,Kanban,Gulp.js,Adobe After Effects,FTP,CSS Sprites,Compass,Web Design Responsivo,SEO (OtimizaÃ§Ã£o de motores de busca);Desenvolvedor Front End; Desenvolver iteraÃ§Ãµes no front end de sistemas web e mobile para clientes da empresa., ExperiÃªncia com HTML, JavaScript, CSS, JQuery, bootstrap. Responsabilidade e interesse em fazer parte de Â empresa com DNA na Ã¡rea deÂ webdesign e front end.;6;0.4;0,40;0;;;;;
5;Desenvolvedor Front End,Front End Developer;ProduÃ§Ã£o MultimÃ­dia,Design Digital e MultimÃ­dia;CSS,HTML5,JavaScript,JQuery,Adobe Photoshop,PHP,Adobe Illustrator,SASS,Bootstrap,HTML,WordPress,Linux,AJAX,JSON,Git,Scrum,LESS,GitHub,GitLab,Kanban,Gulp.js,Adobe After Effects,FTP,CSS Sprites,Compass,Web Design Responsivo,SEO (OtimizaÃ§Ã£o de motores de busca);Programador Web Designer; Desenvolvimento de aplicaÃ§Ãµes Web / Desktop. ImplementaÃ§Ã£o das funcionalidades levantadas pelo departamento de anÃ¡lise. IntegraÃ§Ã£o de Sistemas. AutomaÃ§Ã£o de Processos. Desenvolvimento de webservices. ManutenÃ§Ã£o em aplicaÃ§Ãµes existentes. AnÃ¡lise de causa raiz dos problemas reportados., Ensino Superior., Conhecimento em banco de dados SQL Server, programaÃ§Ã£o ASP, ASP.Net, CSS, Dot Net, Ruby GrÃ¡ficos/Web: 3ds Max, Adobe Ilustrator e Adobe Photoshop.;7;0.3;0,30;0;;;;;
6;Desenvolvedor Front End,Front End Developer;ProduÃ§Ã£o MultimÃ­dia,Design Digital e MultimÃ­dia;CSS,HTML5,JavaScript,JQuery,Adobe Photoshop,PHP,Adobe Illustrator,SASS,Bootstrap,HTML,WordPress,Linux,AJAX,JSON,Git,Scrum,LESS,GitHub,GitLab,Kanban,Gulp.js,Adobe After Effects,FTP,CSS Sprites,Compass,Web Design Responsivo,SEO (OtimizaÃ§Ã£o de motores de busca);Desenvolvedor Front- End SÃªnior; Atuar no desenvolvimento de aplicaÃ§Ãµes para as mais diversas Ã¡reas para cliente de grande porte., Conhecimento avanÃ§ado em HTML5, CSS3 e Sass, conhecimento de TypeScript, Angular e BootStrap, conhecimento de Bower, NPM e Gulp. PrÃ¡tica de desenvolvimento de Layouts Responsivos, conhecimento dos padrÃµes Web (W3C), integraÃ§Ãµes entre sistemas via API (REST e WEBSERVICE). Desenvolvimento cross-browser, SEO (OtimizaÃ§Ãµes para mecanismos de busca).;6;0.4;0,40;0;;;;;
